id1,id2,weight
G453,Block G40-G47,1
G453,ICD10,1
G453,Chapter VI,1
G454,G45,1
G454,Block G40-G47,1
G454,ICD10,1
G454,Chapter VI,1
G458,G45,1
G458,Block G40-G47,1
G458,ICD10,1
G458,Chapter VI,1
G459,G45,1
G459,Block G40-G47,1
G459,ICD10,1
G459,Chapter VI,1
G460,Block G40-G47,1
G460,Chapter VI,1
G460,ICD10,1
G460,G46,1
G46,Block G40-G47,1
G46,Chapter VI,1
G46,ICD10,1
G461,Block G40-G47,1
G461,Chapter VI,1
G461,ICD10,1
G461,G46,1
G462,Block G40-G47,1
G462,Chapter VI,1
G462,ICD10,1
G462,G46,1
G463,Block G40-G47,1
G463,Chapter VI,1
G463,ICD10,1
G463,G46,1
G464,Block G40-G47,1
G464,Chapter VI,1
G464,ICD10,1
G464,G46,1
G465,Block G40-G47,1
G465,Chapter VI,1
G465,ICD10,1
G465,G46,1
G466,Block G40-G47,1
G466,Chapter VI,1
G466,ICD10,1
G466,G46,1
G467,Block G40-G47,1
G467,Chapter VI,1
G467,ICD10,1
G467,G46,1
G468,Block G40-G47,1
G468,Chapter VI,1
G468,ICD10,1
G468,G46,1
G470,Block G40-G47,1
G470,G47,1
G470,Chapter VI,1
G470,ICD10,1
G47,Block G40-G47,1
G47,Chapter VI,1
G47,ICD10,1
G471,Block G40-G47,1
G471,G47,1
G471,Chapter VI,1
G471,ICD10,1
G472,Block G40-G47,1
G472,G47,1
G472,Chapter VI,1
G472,ICD10,1
G473,Block G40-G47,1
G473,G47,1
G473,Chapter VI,1
G473,ICD10,1
G474,Block G40-G47,1
G474,G47,1
G474,Chapter VI,1
G474,ICD10,1
G478,Block G40-G47,1
G478,G47,1
G478,Chapter VI,1
G478,ICD10,1
G479,Block G40-G47,1
G479,G47,1
G479,Chapter VI,1
G479,ICD10,1
G500,Block G50-G59,1
G500,Chapter VI,1
G500,ICD10,1
G500,G50,1
G50,Block G50-G59,1
G50,Chapter VI,1
G50,ICD10,1
Block G50-G59,Chapter VI,1
Block G50-G59,ICD10,1
G501,Block G50-G59,1
G501,Chapter VI,1
G501,ICD10,1
G501,G50,1
G508,Block G50-G59,1
G508,Chapter VI,1
G508,ICD10,1
G508,G50,1
G509,Block G50-G59,1
G509,Chapter VI,1
G509,ICD10,1
G509,G50,1
G510,Block G50-G59,1
G510,Chapter VI,1
G510,ICD10,1
G510,G51,1
G51,Block G50-G59,1
G51,Chapter VI,1
G51,ICD10,1
G511,Block G50-G59,1
G511,Chapter VI,1
G511,ICD10,1
G511,G51,1
G512,Block G50-G59,1
G512,Chapter VI,1
G512,ICD10,1
G512,G51,1
G513,Block G50-G59,1
G513,Chapter VI,1
G513,ICD10,1
G513,G51,1
G514,Block G50-G59,1
G514,Chapter VI,1
G514,ICD10,1
G514,G51,1
G518,Block G50-G59,1
G518,Chapter VI,1
G518,ICD10,1
G518,G51,1
G519,Block G50-G59,1
G519,Chapter VI,1
G519,ICD10,1
G519,G51,1
G520,Block G50-G59,1
G520,G52,1
G520,Chapter VI,1
G520,ICD10,1
G52,Block G50-G59,1
G52,Chapter VI,1
G52,ICD10,1
G521,Block G50-G59,1
G521,G52,1
G521,Chapter VI,1
G521,ICD10,1
G522,Block G50-G59,1
G522,G52,1
G522,Chapter VI,1
G522,ICD10,1
G523,Block G50-G59,1
G523,G52,1
G523,Chapter VI,1
G523,ICD10,1
G527,Block G50-G59,1
G527,G52,1
G527,Chapter VI,1
G527,ICD10,1
G528,Block G50-G59,1
G528,G52,1
G528,Chapter VI,1
G528,ICD10,1
G529,Block G50-G59,1
G529,G52,1
G529,Chapter VI,1
G529,ICD10,1
G530,Block G50-G59,1
G530,Chapter VI,1
G530,ICD10,1
G530,G53,1
G53,Block G50-G59,1
G53,Chapter VI,1
G53,ICD10,1
G531,Block G50-G59,1
G531,Chapter VI,1
G531,ICD10,1
G531,G53,1
G532,Block G50-G59,1
G532,Chapter VI,1
G532,ICD10,1
G532,G53,1
G533,Block G50-G59,1
G533,Chapter VI,1
G533,ICD10,1
G533,G53,1
G538,Block G50-G59,1
G538,Chapter VI,1
G538,ICD10,1
G538,G53,1
G540,Block G50-G59,1
G540,Chapter VI,1
G540,ICD10,1
G540,G54,1
G54,Block G50-G59,1
G54,Chapter VI,1
G54,ICD10,1
G541,Block G50-G59,1
G541,Chapter VI,1
G541,ICD10,1
G541,G54,1
G542,Block G50-G59,1
G542,Chapter VI,1
G542,ICD10,1
G542,G54,1
G543,Block G50-G59,1
G543,Chapter VI,1
G543,ICD10,1
G543,G54,1
G544,Block G50-G59,1
G544,Chapter VI,1
G544,ICD10,1
G544,G54,1
G545,Block G50-G59,1
G545,Chapter VI,1
G545,ICD10,1
G545,G54,1
G546,Block G50-G59,1
G546,Chapter VI,1
G546,ICD10,1
G546,G54,1
G547,Block G50-G59,1
G547,Chapter VI,1
G547,ICD10,1
G547,G54,1
G548,Block G50-G59,1
G548,Chapter VI,1
G548,ICD10,1
G548,G54,1
G549,Block G50-G59,1
G549,Chapter VI,1
G549,ICD10,1
G549,G54,1
G550,G55,1
G550,Block G50-G59,1
G550,Chapter VI,1
G550,ICD10,1
G55,Block G50-G59,1
G55,Chapter VI,1
G55,ICD10,1
G551,G55,1
G551,Block G50-G59,1
G551,Chapter VI,1
G551,ICD10,1
G552,G55,1
G552,Block G50-G59,1
G552,Chapter VI,1
G552,ICD10,1
G553,G55,1
G553,Block G50-G59,1
G553,Chapter VI,1
G553,ICD10,1
G558,G55,1
G558,Block G50-G59,1
G558,Chapter VI,1
G558,ICD10,1
G560,Block G50-G59,1
G560,G56,1
G560,Chapter VI,1
G560,ICD10,1
G56,Block G50-G59,1
G56,Chapter VI,1
G56,ICD10,1
G561,Block G50-G59,1
G561,G56,1
G561,Chapter VI,1
G561,ICD10,1
G562,Block G50-G59,1
G562,G56,1
G562,Chapter VI,1
G562,ICD10,1
G563,Block G50-G59,1
G563,G56,1
G563,Chapter VI,1
G563,ICD10,1
G564,Block G50-G59,1
G564,G56,1
G564,Chapter VI,1
G564,ICD10,1
G568,Block G50-G59,1
G568,G56,1
G568,Chapter VI,1
G568,ICD10,1
G569,Block G50-G59,1
G569,G56,1
G569,Chapter VI,1
G569,ICD10,1
G570,Block G50-G59,1
G570,ICD10,1
G570,Chapter VI,1
G570,G57,1
G57,Block G50-G59,1
G57,Chapter VI,1
G57,ICD10,1
G571,Block G50-G59,1
G571,ICD10,1
G571,Chapter VI,1
G571,G57,1
G572,Block G50-G59,1
G572,ICD10,1
G572,Chapter VI,1
G572,G57,1
G573,Block G50-G59,1
G573,ICD10,1
G573,Chapter VI,1
G573,G57,1
G574,Block G50-G59,1
G574,ICD10,1
G574,Chapter VI,1
G574,G57,1
G575,Block G50-G59,1
G575,ICD10,1
G575,Chapter VI,1
G575,G57,1
G576,Block G50-G59,1
G576,ICD10,1
G576,Chapter VI,1
G576,G57,1
G578,Block G50-G59,1
G578,ICD10,1
G578,Chapter VI,1
G578,G57,1
G579,Block G50-G59,1
G579,ICD10,1
G579,Chapter VI,1
G579,G57,1
G580,Block G50-G59,1
G580,ICD10,1
G580,Chapter VI,1
G580,G58,1
G58,Block G50-G59,1
G58,Chapter VI,1
G58,ICD10,1
G587,Block G50-G59,1
G587,ICD10,1
G587,Chapter VI,1
G587,G58,1
G588,Block G50-G59,1
G588,ICD10,1
G588,Chapter VI,1
G588,G58,1
G589,Block G50-G59,1
G589,ICD10,1
G589,Chapter VI,1
G589,G58,1
G590,G59,1
G590,Block G50-G59,1
G590,Chapter VI,1
G590,ICD10,1
G59,Block G50-G59,1
G59,Chapter VI,1
G59,ICD10,1
G598,G59,1
G598,Block G50-G59,1
G598,Chapter VI,1
G598,ICD10,1
G600,G60,1
G600,Chapter VI,1
G600,ICD10,1
G600,Block G60-G64,1
G60,Chapter VI,1
G60,ICD10,1
G60,Block G60-G64,1
Block G60-G64,Chapter VI,1
Block G60-G64,ICD10,1
G601,G60,1
G601,Chapter VI,1
G601,ICD10,1
G601,Block G60-G64,1
G602,G60,1
G602,Chapter VI,1
G602,ICD10,1
G602,Block G60-G64,1
G603,G60,1
G603,Chapter VI,1
G603,ICD10,1
G603,Block G60-G64,1
G608,G60,1
G608,Chapter VI,1
G608,ICD10,1
G608,Block G60-G64,1
G609,G60,1
G609,Chapter VI,1
G609,ICD10,1
G609,Block G60-G64,1
G610,G61,1
G610,Chapter VI,1
G610,ICD10,1
G610,Block G60-G64,1
G61,Chapter VI,1
G61,ICD10,1
G61,Block G60-G64,1
G611,G61,1
G611,Chapter VI,1
G611,ICD10,1
G611,Block G60-G64,1
G618,G61,1
G618,Chapter VI,1
G618,ICD10,1
G618,Block G60-G64,1
G619,G61,1
G619,Chapter VI,1
G619,ICD10,1
G619,Block G60-G64,1
G620,Chapter VI,1
G620,ICD10,1
G620,Block G60-G64,1
G620,G62,1
G62,Chapter VI,1
G62,ICD10,1
G62,Block G60-G64,1
G621,Chapter VI,1
G621,ICD10,1
G621,Block G60-G64,1
G621,G62,1
G622,Chapter VI,1
G622,ICD10,1
G622,Block G60-G64,1
G622,G62,1
G628,Chapter VI,1
G628,ICD10,1
G628,Block G60-G64,1
G628,G62,1
G629,Chapter VI,1
G629,ICD10,1
G629,Block G60-G64,1
G629,G62,1
G630,G63,1
G630,Chapter VI,1
G630,ICD10,1
G630,Block G60-G64,1
G63,Chapter VI,1
G63,ICD10,1
G63,Block G60-G64,1
G631,G63,1
G631,Chapter VI,1
G631,ICD10,1
G631,Block G60-G64,1
G632,G63,1
G632,Chapter VI,1
G632,ICD10,1
G632,Block G60-G64,1
G633,G63,1
G633,Chapter VI,1
G633,ICD10,1
G633,Block G60-G64,1
G634,G63,1
G634,Chapter VI,1
G634,ICD10,1
G634,Block G60-G64,1
G635,G63,1
G635,Chapter VI,1
G635,ICD10,1
G635,Block G60-G64,1
G636,G63,1
G636,Chapter VI,1
G636,ICD10,1
G636,Block G60-G64,1
G638,G63,1
G638,Chapter VI,1
G638,ICD10,1
G638,Block G60-G64,1
G64,Chapter VI,1
G64,ICD10,1
G64,Block G60-G64,1
G700,ICD10,1
G700,Chapter VI,1
G700,Block G70-G73,1
G700,G70,1
G70,ICD10,1
G70,Chapter VI,1
G70,Block G70-G73,1
Block G70-G73,Chapter VI,1
Block G70-G73,ICD10,1
G701,ICD10,1
G701,Chapter VI,1
G701,Block G70-G73,1
G701,G70,1
G702,ICD10,1
G702,Chapter VI,1
G702,Block G70-G73,1
G702,G70,1
G708,ICD10,1
G708,Chapter VI,1
G708,Block G70-G73,1
G708,G70,1
G709,ICD10,1
G709,Chapter VI,1
G709,Block G70-G73,1
G709,G70,1
G710,ICD10,1
G710,G71,1
G710,Chapter VI,1
G710,Block G70-G73,1
G71,ICD10,1
G71,Chapter VI,1
G71,Block G70-G73,1
G711,ICD10,1
G711,G71,1
G711,Chapter VI,1
G711,Block G70-G73,1
G712,ICD10,1
G712,G71,1
G712,Chapter VI,1
G712,Block G70-G73,1
G713,ICD10,1
G713,G71,1
G713,Chapter VI,1
G713,Block G70-G73,1
G718,ICD10,1
G718,G71,1
G718,Chapter VI,1
G718,Block G70-G73,1
G719,ICD10,1
G719,G71,1
G719,Chapter VI,1
G719,Block G70-G73,1
G720,G72,1
G720,ICD10,1
G720,Chapter VI,1
G720,Block G70-G73,1
G72,ICD10,1
G72,Chapter VI,1
G72,Block G70-G73,1
G721,G72,1
G721,ICD10,1
G721,Chapter VI,1
G721,Block G70-G73,1
G722,G72,1
G722,ICD10,1
G722,Chapter VI,1
G722,Block G70-G73,1
G723,G72,1
G723,ICD10,1
G723,Chapter VI,1
G723,Block G70-G73,1
G724,G72,1
G724,ICD10,1
G724,Chapter VI,1
G724,Block G70-G73,1
G728,G72,1
G728,ICD10,1
G728,Chapter VI,1
G728,Block G70-G73,1
G729,G72,1
G729,ICD10,1
G729,Chapter VI,1
G729,Block G70-G73,1
G730,G73,1
G730,ICD10,1
G730,Chapter VI,1
G730,Block G70-G73,1
G73,ICD10,1
G73,Chapter VI,1
G73,Block G70-G73,1
G731,G73,1
G731,ICD10,1
G731,Chapter VI,1
G731,Block G70-G73,1
G732,G73,1
G732,ICD10,1
G732,Chapter VI,1
G732,Block G70-G73,1
G733,G73,1
G733,ICD10,1
G733,Chapter VI,1
G733,Block G70-G73,1
G734,G73,1
G734,ICD10,1
G734,Chapter VI,1
G734,Block G70-G73,1
G735,G73,1
G735,ICD10,1
G735,Chapter VI,1
G735,Block G70-G73,1
G736,G73,1
G736,ICD10,1
G736,Chapter VI,1
G736,Block G70-G73,1
G737,G73,1
G737,ICD10,1
G737,Chapter VI,1
G737,Block G70-G73,1
G800,ICD10,1
G800,Block G80-G83,1
G800,Chapter VI,1
G800,G80,1
G80,Block G80-G83,1
G80,Chapter VI,1
G80,ICD10,1
Block G80-G83,Chapter VI,1
Block G80-G83,ICD10,1
G801,ICD10,1
G801,Block G80-G83,1
G801,Chapter VI,1
G801,G80,1
G802,ICD10,1
G802,Block G80-G83,1
G802,Chapter VI,1
G802,G80,1
G803,ICD10,1
G803,Block G80-G83,1
G803,Chapter VI,1
G803,G80,1
G804,ICD10,1
G804,Block G80-G83,1
G804,Chapter VI,1
G804,G80,1
G808,ICD10,1
G808,Block G80-G83,1
G808,Chapter VI,1
G808,G80,1
G809,ICD10,1
G809,Block G80-G83,1
G809,Chapter VI,1
G809,G80,1
G810,G81,1
G810,Block G80-G83,1
G810,Chapter VI,1
G810,ICD10,1
G81,Block G80-G83,1
G81,Chapter VI,1
G81,ICD10,1
G811,G81,1
G811,Block G80-G83,1
G811,Chapter VI,1
G811,ICD10,1
G819,G81,1
G819,Block G80-G83,1
G819,Chapter VI,1
G819,ICD10,1
G820,Block G80-G83,1
G820,G82,1
G820,ICD10,1
G820,Chapter VI,1
G82,Block G80-G83,1
G82,Chapter VI,1
G82,ICD10,1
G821,Block G80-G83,1
G821,G82,1
G821,ICD10,1
G821,Chapter VI,1
G822,Block G80-G83,1
G822,G82,1
G822,ICD10,1
G822,Chapter VI,1
G823,Block G80-G83,1
G823,G82,1
G823,ICD10,1
G823,Chapter VI,1
G824,Block G80-G83,1
G824,G82,1
G824,ICD10,1
G824,Chapter VI,1
G825,Block G80-G83,1
G825,G82,1
G825,ICD10,1
G825,Chapter VI,1
G830,Block G80-G83,1
G830,G83,1
G830,Chapter VI,1
G830,ICD10,1
G83,Block G80-G83,1
G83,Chapter VI,1
G83,ICD10,1
G831,Block G80-G83,1
G831,G83,1
G831,Chapter VI,1
G831,ICD10,1
G832,Block G80-G83,1
G832,G83,1
G832,Chapter VI,1
G832,ICD10,1
G833,Block G80-G83,1
G833,G83,1
G833,Chapter VI,1
G833,ICD10,1
G834,Block G80-G83,1
G834,G83,1
G834,Chapter VI,1
G834,ICD10,1
G835,Block G80-G83,1
G835,G83,1
G835,Chapter VI,1
G835,ICD10,1
G838,Block G80-G83,1
G838,G83,1
G838,Chapter VI,1
G838,ICD10,1
G839,Block G80-G83,1
G839,G83,1
G839,Chapter VI,1
G839,ICD10,1
G900,G90,1
G900,Block G90-G99,1
G900,Chapter VI,1
G900,ICD10,1
G90,Block G90-G99,1
G90,Chapter VI,1
G90,ICD10,1
Block G90-G99,Chapter VI,1
Block G90-G99,ICD10,1
G901,G90,1
G901,Block G90-G99,1
G901,Chapter VI,1
G901,ICD10,1
G902,G90,1
G902,Block G90-G99,1
G902,Chapter VI,1
G902,ICD10,1
G903,G90,1
G903,Block G90-G99,1
G903,Chapter VI,1
G903,ICD10,1
G904,G90,1
G904,Block G90-G99,1
G904,Chapter VI,1
G904,ICD10,1
G908,G90,1
G908,Block G90-G99,1
G908,Chapter VI,1
G908,ICD10,1
G909,G90,1
G909,Block G90-G99,1
G909,Chapter VI,1
G909,ICD10,1
G910,Block G90-G99,1
G910,G91,1
G910,Chapter VI,1
G910,ICD10,1
G91,Block G90-G99,1
G91,Chapter VI,1
G91,ICD10,1
G911,Block G90-G99,1
G911,G91,1
G911,Chapter VI,1
G911,ICD10,1
G912,Block G90-G99,1
G912,G91,1
G912,Chapter VI,1
G912,ICD10,1
G913,Block G90-G99,1
G913,G91,1
G913,Chapter VI,1
G913,ICD10,1
G918,Block G90-G99,1
G918,G91,1
G918,Chapter VI,1
G918,ICD10,1
G919,Block G90-G99,1
G919,G91,1
G919,Chapter VI,1
G919,ICD10,1
G92,Block G90-G99,1
G92,Chapter VI,1
G92,ICD10,1
G930,Block G90-G99,1
G930,Chapter VI,1
G930,ICD10,1
G930,G93,1
G93,Block G90-G99,1
G93,Chapter VI,1
G93,ICD10,1
G931,Block G90-G99,1
G931,Chapter VI,1
G931,ICD10,1
G931,G93,1
G932,Block G90-G99,1
G932,Chapter VI,1
G932,ICD10,1
G932,G93,1
G933,Block G90-G99,1
G933,Chapter VI,1
G933,ICD10,1
G933,G93,1
G934,Block G90-G99,1
G934,Chapter VI,1
G934,ICD10,1
G934,G93,1
G935,Block G90-G99,1
G935,Chapter VI,1
G935,ICD10,1
G935,G93,1
G936,Block G90-G99,1
G936,Chapter VI,1
G936,ICD10,1
G936,G93,1
G937,Block G90-G99,1
G937,Chapter VI,1
G937,ICD10,1
G937,G93,1
G938,Block G90-G99,1
G938,Chapter VI,1
G938,ICD10,1
G938,G93,1
G939,Block G90-G99,1
G939,Chapter VI,1
G939,ICD10,1
G939,G93,1
G940,Block G90-G99,1
G940,Chapter VI,1
G940,ICD10,1
G940,G94,1
G94,Block G90-G99,1
G94,Chapter VI,1
G94,ICD10,1
G941,Block G90-G99,1
G941,Chapter VI,1
G941,ICD10,1
G941,G94,1
G942,Block G90-G99,1
G942,Chapter VI,1
G942,ICD10,1
G942,G94,1
G948,Block G90-G99,1
G948,Chapter VI,1
G948,ICD10,1
G948,G94,1
G950,Block G90-G99,1
G950,G95,1
G950,Chapter VI,1
G950,ICD10,1
G95,Block G90-G99,1
G95,Chapter VI,1
G95,ICD10,1
G951,Block G90-G99,1
G951,G95,1
G951,Chapter VI,1
G951,ICD10,1
G952,Block G90-G99,1
G952,G95,1
G952,Chapter VI,1
G952,ICD10,1
G958,Block G90-G99,1
G958,G95,1
G958,Chapter VI,1
G958,ICD10,1
G959,Block G90-G99,1
G959,G95,1
G959,Chapter VI,1
G959,ICD10,1
G960,Block G90-G99,1
G960,G96,1
G960,ICD10,1
G960,Chapter VI,1
G96,Block G90-G99,1
G96,Chapter VI,1
G96,ICD10,1
G961,Block G90-G99,1
G961,G96,1
G961,ICD10,1
G961,Chapter VI,1
G968,Block G90-G99,1
G968,G96,1
G968,ICD10,1
G968,Chapter VI,1
G969,Block G90-G99,1
G969,G96,1
G969,ICD10,1
G969,Chapter VI,1
G970,Block G90-G99,1
G970,G97,1
G970,ICD10,1
G970,Chapter VI,1
G97,Block G90-G99,1
G97,Chapter VI,1
G97,ICD10,1
G971,Block G90-G99,1
G971,G97,1
G971,ICD10,1
G971,Chapter VI,1
G972,Block G90-G99,1
G972,G97,1
G972,ICD10,1
G972,Chapter VI,1
G978,Block G90-G99,1
G978,G97,1
G978,ICD10,1
G978,Chapter VI,1
G979,Block G90-G99,1
G979,G97,1
G979,ICD10,1
G979,Chapter VI,1
G98,Block G90-G99,1
G98,Chapter VI,1
G98,ICD10,1
G990,Block G90-G99,1
G990,G99,1
G990,Chapter VI,1
G990,ICD10,1
G99,Block G90-G99,1
G99,Chapter VI,1
G99,ICD10,1
G991,Block G90-G99,1
G991,G99,1
G991,Chapter VI,1
G991,ICD10,1
G992,Block G90-G99,1
G992,G99,1
G992,Chapter VI,1
G992,ICD10,1
G998,Block G90-G99,1
G998,G99,1
G998,Chapter VI,1
G998,ICD10,1
H000,Block H00-H06,1
H000,H00,1
H000,Chapter VII,1
H000,ICD10,1
H00,Block H00-H06,1
H00,ICD10,1
H00,Chapter VII,1
Block H00-H06,ICD10,1
Block H00-H06,Chapter VII,1
Chapter VII,ICD10,1
H001,Block H00-H06,1
H001,H00,1
H001,Chapter VII,1
H001,ICD10,1
H010,Block H00-H06,1
H010,H01,1
H010,ICD10,1
H010,Chapter VII,1
H01,Block H00-H06,1
H01,ICD10,1
H01,Chapter VII,1
H011,Block H00-H06,1
H011,H01,1
H011,ICD10,1
H011,Chapter VII,1
H018,Block H00-H06,1
H018,H01,1
H018,ICD10,1
H018,Chapter VII,1
H019,Block H00-H06,1
H019,H01,1
H019,ICD10,1
H019,Chapter VII,1
H020,Block H00-H06,1
H020,ICD10,1
H020,H02,1
H020,Chapter VII,1
H02,Block H00-H06,1
H02,ICD10,1
H02,Chapter VII,1
H021,Block H00-H06,1
H021,ICD10,1
H021,H02,1
H021,Chapter VII,1
H022,Block H00-H06,1
H022,ICD10,1
H022,H02,1
H022,Chapter VII,1
H023,Block H00-H06,1
H023,ICD10,1
H023,H02,1
H023,Chapter VII,1
H024,Block H00-H06,1
H024,ICD10,1
H024,H02,1
H024,Chapter VII,1
H025,Block H00-H06,1
H025,ICD10,1
H025,H02,1
H025,Chapter VII,1
H026,Block H00-H06,1
H026,ICD10,1
H026,H02,1
H026,Chapter VII,1
H027,Block H00-H06,1
H027,ICD10,1
H027,H02,1
H027,Chapter VII,1
H028,Block H00-H06,1
H028,ICD10,1
H028,H02,1
H028,Chapter VII,1
H029,Block H00-H06,1
H029,ICD10,1
H029,H02,1
H029,Chapter VII,1
H030,Block H00-H06,1
H030,ICD10,1
H030,Chapter VII,1
H030,H03,1
H03,Block H00-H06,1
H03,ICD10,1
H03,Chapter VII,1
H031,Block H00-H06,1
H031,ICD10,1
H031,Chapter VII,1
H031,H03,1
H038,Block H00-H06,1
H038,ICD10,1
H038,Chapter VII,1
H038,H03,1
H040,Block H00-H06,1
H040,H04,1
H040,ICD10,1
H040,Chapter VII,1
H04,Block H00-H06,1
H04,ICD10,1
H04,Chapter VII,1
H041,Block H00-H06,1
H041,H04,1
H041,ICD10,1
H041,Chapter VII,1
H042,Block H00-H06,1
H042,H04,1
H042,ICD10,1
H042,Chapter VII,1
H043,Block H00-H06,1
H043,H04,1
H043,ICD10,1
H043,Chapter VII,1
H044,Block H00-H06,1
H044,H04,1
H044,ICD10,1
H044,Chapter VII,1
H045,Block H00-H06,1
H045,H04,1
H045,ICD10,1
H045,Chapter VII,1
H046,Block H00-H06,1
H046,H04,1
H046,ICD10,1
H046,Chapter VII,1
H048,Block H00-H06,1
H048,H04,1
H048,ICD10,1
H048,Chapter VII,1
H049,Block H00-H06,1
H049,H04,1
H049,ICD10,1
H049,Chapter VII,1
H050,Block H00-H06,1
H050,ICD10,1
H050,Chapter VII,1
H050,H05,1
H05,Block H00-H06,1
H05,ICD10,1
H05,Chapter VII,1
H051,Block H00-H06,1
H051,ICD10,1
H051,Chapter VII,1
H051,H05,1
H052,Block H00-H06,1
H052,ICD10,1
H052,Chapter VII,1
H052,H05,1
H053,Block H00-H06,1
H053,ICD10,1
H053,Chapter VII,1
H053,H05,1
H054,Block H00-H06,1
H054,ICD10,1
H054,Chapter VII,1
H054,H05,1
H055,Block H00-H06,1
H055,ICD10,1
H055,Chapter VII,1
H055,H05,1
H058,Block H00-H06,1
H058,ICD10,1
H058,Chapter VII,1
H058,H05,1
H059,Block H00-H06,1
H059,ICD10,1
H059,Chapter VII,1
H059,H05,1
H060,H06,1
H060,Block H00-H06,1
H060,ICD10,1
H060,Chapter VII,1
H06,Block H00-H06,1
H06,ICD10,1
H06,Chapter VII,1
H061,H06,1
H061,Block H00-H06,1
H061,ICD10,1
H061,Chapter VII,1
H062,H06,1
H062,Block H00-H06,1
H062,ICD10,1
H062,Chapter VII,1
H063,H06,1
H063,Block H00-H06,1
H063,ICD10,1
H063,Chapter VII,1
H100,ICD10,1
H100,Block H10-H13,1
H100,H10,1
H100,Chapter VII,1
H10,Chapter VII,1
H10,Block H10-H13,1
H10,ICD10,1
Block H10-H13,ICD10,1
Block H10-H13,Chapter VII,1
H101,ICD10,1
H101,Block H10-H13,1
H101,H10,1
H101,Chapter VII,1
H102,ICD10,1
H102,Block H10-H13,1
H102,H10,1
H102,Chapter VII,1
H103,ICD10,1
H103,Block H10-H13,1
H103,H10,1
H103,Chapter VII,1
H104,ICD10,1
H104,Block H10-H13,1
H104,H10,1
H104,Chapter VII,1
H105,ICD10,1
H105,Block H10-H13,1
H105,H10,1
H105,Chapter VII,1
H108,ICD10,1
H108,Block H10-H13,1
H108,H10,1
H108,Chapter VII,1
H109,ICD10,1
H109,Block H10-H13,1
H109,H10,1
H109,Chapter VII,1
H110,Chapter VII,1
H110,H11,1
H110,Block H10-H13,1
H110,ICD10,1
H11,Chapter VII,1
H11,Block H10-H13,1
H11,ICD10,1
H111,Chapter VII,1
H111,H11,1
H111,Block H10-H13,1
H111,ICD10,1
H112,Chapter VII,1
H112,H11,1
H112,Block H10-H13,1
H112,ICD10,1
H113,Chapter VII,1
H113,H11,1
H113,Block H10-H13,1
H113,ICD10,1
H114,Chapter VII,1
H114,H11,1
H114,Block H10-H13,1
H114,ICD10,1
H118,Chapter VII,1
H118,H11,1
H118,Block H10-H13,1
H118,ICD10,1
H119,Chapter VII,1
H119,H11,1
H119,Block H10-H13,1
H119,ICD10,1
H130,Chapter VII,1
H130,Block H10-H13,1
H130,ICD10,1
H130,H13,1
H13,Chapter VII,1
H13,Block H10-H13,1
H13,ICD10,1
H131,Chapter VII,1
H131,Block H10-H13,1
H131,ICD10,1
H131,H13,1
H132,Chapter VII,1
H132,Block H10-H13,1
H132,ICD10,1
H132,H13,1
H133,Chapter VII,1
H133,Block H10-H13,1
H133,ICD10,1
H133,H13,1
H138,Chapter VII,1
H138,Block H10-H13,1
H138,ICD10,1
H138,H13,1
H150,Chapter VII,1
H150,ICD10,1
H150,H15,1
H150,Block H15-H22,1
H15,ICD10,1
H15,Chapter VII,1
H15,Block H15-H22,1
Block H15-H22,ICD10,1
Block H15-H22,Chapter VII,1
H151,Chapter VII,1
H151,ICD10,1
H151,H15,1
H151,Block H15-H22,1
H158,Chapter VII,1
H158,ICD10,1
H158,H15,1
H158,Block H15-H22,1
H159,Chapter VII,1
H159,ICD10,1
H159,H15,1
H159,Block H15-H22,1
H160,H16,1
H160,ICD10,1
H160,Chapter VII,1
H160,Block H15-H22,1
H16,ICD10,1
H16,Chapter VII,1
H16,Block H15-H22,1
H161,H16,1
H161,ICD10,1
H161,Chapter VII,1
H161,Block H15-H22,1
H162,H16,1
H162,ICD10,1
H162,Chapter VII,1
H162,Block H15-H22,1
H163,H16,1
H163,ICD10,1
H163,Chapter VII,1
H163,Block H15-H22,1
H164,H16,1
H164,ICD10,1
H164,Chapter VII,1
H164,Block H15-H22,1
H168,H16,1
H168,ICD10,1
H168,Chapter VII,1
H168,Block H15-H22,1
H169,H16,1
H169,ICD10,1
H169,Chapter VII,1
H169,Block H15-H22,1
H170,H17,1
H170,ICD10,1
H170,Chapter VII,1
H170,Block H15-H22,1
H17,ICD10,1
H17,Chapter VII,1
H17,Block H15-H22,1
H171,H17,1
H171,ICD10,1
H171,Chapter VII,1
H171,Block H15-H22,1
H178,H17,1
H178,ICD10,1
H178,Chapter VII,1
H178,Block H15-H22,1
H179,H17,1
H179,ICD10,1
H179,Chapter VII,1
H179,Block H15-H22,1
H180,Chapter VII,1
H180,H18,1
H180,ICD10,1
H180,Block H15-H22,1
H18,ICD10,1
H18,Chapter VII,1
H18,Block H15-H22,1
H181,Chapter VII,1
H181,H18,1
H181,ICD10,1
H181,Block H15-H22,1
H182,Chapter VII,1
H182,H18,1
H182,ICD10,1
H182,Block H15-H22,1
H183,Chapter VII,1
H183,H18,1
H183,ICD10,1
H183,Block H15-H22,1
H184,Chapter VII,1
H184,H18,1
H184,ICD10,1
H184,Block H15-H22,1
H185,Chapter VII,1
H185,H18,1
H185,ICD10,1
H185,Block H15-H22,1
H186,Chapter VII,1
